boot_id,n_spacing_modes,spacing_mode_center_1,jitter_boundary_1,jitter_boundary_2,occupancy_boundary_1,occupancy_boundary_2
247,1,2.3193359375,0.2799644761030204,0.296555204483608,0.23209876543209876,0.2962962962962963
248,1,2.3193359375,0.28160084045985584,0.29334401481188344,0.21818181818181817,0.2424242424242424
249,1,2.3193359375,0.27624308761950184,0.28798626197152943,0.21818181818181817,0.21818181818181817
250,1,2.3193359375,0.2923163461405639,0.29334401481188344,0.19012345679012346,0.23636363636363633
251,1,2.3193359375,0.28459560045119464,0.2938578491475432,0.2303030303030303,0.2545454545454545
252,1,2.3193359375,0.2821146747955156,0.30118632883178226,0.20606060606060606,0.21818181818181817
253,1,2.3193359375,0.2799644761030204,0.2799644761030204,0.24421997755331087,0.2962962962962963
254,1,2.3193359375,0.2840817661155349,0.2923163461405639,0.19012345679012346,0.21212121212121213
255,1,2.3193359375,0.2840817661155349,0.2923163461405639,0.18518518518518517,0.20718294051627384
256,1,2.3193359375,0.2923163461405639,0.3006724944961225,0.19012345679012346,0.2
257,1,2.3193359375,0.2799644761030204,0.2881990561280494,0.20606060606060606,0.27025813692480355
258,1,2.3193359375,0.27748355044734135,0.28922672479936895,0.21818181818181817,0.2424242424242424
259,1,2.3193359375,0.29283018047622367,0.2938578491475432,0.21818181818181817,0.2545454545454545
260,1,2.3193359375,0.2923163461405639,0.2923163461405639,0.18518518518518517,0.20718294051627384
261,1,2.3193359375,0.29283018047622367,0.30118632883178226,0.2,0.21212121212121213
262,1,2.3193359375,0.28160084045985584,0.29334401481188344,0.20606060606060606,0.21818181818181817
263,1,2.3193359375,0.2938578491475432,0.30118632883178226,0.2,0.23636363636363633
264,1,2.3193359375,0.27748355044734135,0.28922672479936895,0.21818181818181817,0.2424242424242424
265,1,2.3193359375,0.2840817661155349,0.2923163461405639,0.19012345679012346,0.2641975308641975
266,1,2.3193359375,0.29283018047622367,0.2938578491475432,0.2303030303030303,0.2545454545454545
267,1,2.3193359375,0.2923163461405639,0.29334401481188344,0.19012345679012346,0.21212121212121213
268,1,2.3193359375,0.2799644761030204,0.28922672479936895,0.2684624017957351,0.2962962962962963
269,1,2.3193359375,0.28160084045985584,0.2923163461405639,0.1961840628507295,0.21818181818181817
270,1,2.3193359375,0.28459560045119464,0.30118632883178226,0.20606060606060606,0.2424242424242424
271,1,2.3193359375,0.28459560045119464,0.30118632883178226,0.21818181818181817,0.2823793490460157
272,1,2.3193359375,0.28459560045119464,0.30118632883178226,0.21818181818181817,0.2823793490460157
273,1,2.3193359375,0.2840817661155349,0.29334401481188344,0.20606060606060606,0.2424242424242424
274,1,2.3193359375,0.2821146747955156,0.2938578491475432,0.21818181818181817,0.2424242424242424
275,1,2.3193359375,0.28160084045985584,0.29334401481188344,0.21818181818181817,0.2424242424242424
276,1,2.3193359375,0.28577891463763516,0.3048505686739018,0.2,0.21212121212121213
277,1,2.3193359375,0.2821146747955156,0.30118632883178226,0.20606060606060606,0.21818181818181817
278,1,2.3193359375,0.29283018047622367,0.30118632883178226,0.2,0.21212121212121213
279,1,2.3193359375,0.2923163461405639,0.29334401481188344,0.19012345679012346,0.23636363636363633
280,1,2.3193359375,0.2882598402933142,0.3048505686739018,0.2,0.21212121212121213
281,1,2.3193359375,0.2799644761030204,0.296555204483608,0.20606060606060606,0.27025813692480355
282,1,2.3193359375,0.29283018047622367,0.2938578491475432,0.21818181818181817,0.2545454545454545
283,1,2.3193359375,0.2923163461405639,0.29334401481188344,0.1961840628507295,0.2424242424242424
284,1,2.3193359375,0.28160084045985584,0.29334401481188344,0.20606060606060606,0.21818181818181817
285,1,2.3193359375,0.28160084045985584,0.2923163461405639,0.19012345679012346,0.21212121212121213
286,1,2.3193359375,0.28459560045119464,0.2938578491475432,0.2545454545454545,0.2823793490460157
287,1,2.3193359375,0.2840817661155349,0.29334401481188344,0.20606060606060606,0.2424242424242424
288,1,2.3193359375,0.2840817661155349,0.29334401481188344,0.2303030303030303,0.2545454545454545
289,1,2.3193359375,0.27748355044734135,0.2799644761030204,0.21818181818181817,0.27025813692480355
290,1,2.3193359375,0.28459560045119464,0.30118632883178226,0.21818181818181817,0.2823793490460157
291,1,2.3193359375,0.28459560045119464,0.2938578491475432,0.2303030303030303,0.2545454545454545
292,1,2.3193359375,0.2799644761030204,0.2881990561280494,0.20606060606060606,0.27025813692480355
293,1,2.3193359375,0.2840817661155349,0.2923163461405639,0.19012345679012346,0.2641975308641975
294,1,2.3193359375,0.28160084045985584,0.29334401481188344,0.20606060606060606,0.21818181818181817
295,1,2.3193359375,0.29752208898966276,0.3048505686739018,0.2,0.23636363636363633
296,1,2.3193359375,0.2799644761030204,0.28922672479936895,0.2684624017957351,0.2962962962962963
297,1,2.3193359375,0.2799644761030204,0.2799644761030204,0.2684624017957351,0.2962962962962963
298,1,2.3193359375,0.2938578491475432,0.30118632883178226,0.21818181818181817,0.2545454545454545
299,1,2.3193359375,0.29283018047622367,0.2938578491475432,0.2303030303030303,0.2545454545454545
300,1,2.3193359375,0.29752208898966276,0.3048505686739018,0.2,0.23636363636363633
301,1,2.3193359375,0.28160084045985584,0.29334401481188344,0.20606060606060606,0.21818181818181817
302,1,2.3193359375,0.3048505686739018,0.3048505686739018,0.2,0.2
303,1,2.3193359375,0.28459560045119464,0.2938578491475432,0.2545454545454545,0.2545454545454545
304,1,2.3193359375,0.2799644761030204,0.2881990561280494,0.1961840628507295,0.27025813692480355
305,1,2.3193359375,0.2799644761030204,0.2799644761030204,0.24421997755331087,0.2962962962962963
306,1,2.3193359375,0.27748355044734135,0.2799644761030204,0.24421997755331087,0.2962962962962963
307,1,2.3193359375,0.2799644761030204,0.2881990561280494,0.2222222222222222,0.2962962962962963
308,1,2.3193359375,0.2938578491475432,0.30118632883178226,0.21818181818181817,0.2545454545454545
309,1,2.3193359375,0.2840817661155349,0.29334401481188344,0.2303030303030303,0.2545454545454545
310,1,2.3193359375,0.29283018047622367,0.2938578491475432,0.20606060606060606,0.2424242424242424
311,1,2.3193359375,0.27624308761950184,0.27872401327518087,0.21818181818181817,0.21818181818181817
312,1,2.3193359375,0.29752208898966276,0.3048505686739018,0.2,0.21212121212121213
313,1,2.3193359375,0.27624308761950184,0.2869585933002099,0.21818181818181817,0.21818181818181817
314,1,2.3193359375,0.2799644761030204,0.2881990561280494,0.20606060606060606,0.27025813692480355
315,1,2.3193359375,0.2923163461405639,0.29334401481188344,0.19012345679012346,0.23636363636363633
316,1,2.3193359375,0.2938578491475432,0.30118632883178226,0.2,0.23636363636363633
317,1,2.3193359375,0.27748355044734135,0.2799644761030204,0.21818181818181817,0.27025813692480355
318,1,2.3193359375,0.2923163461405639,0.3006724944961225,0.19012345679012346,0.2
319,1,2.3193359375,0.2840817661155349,0.2923163461405639,0.18518518518518517,0.20718294051627384
320,1,2.3193359375,0.2840817661155349,0.3006724944961225,0.2,0.21212121212121213
321,1,2.3193359375,0.2799644761030204,0.28922672479936895,0.2303030303030303,0.2823793490460157
322,1,2.3193359375,0.2840817661155349,0.2923163461405639,0.18518518518518517,0.25925925925925924
323,1,2.3193359375,0.2799644761030204,0.2881990561280494,0.2303030303030303,0.2823793490460157
324,1,2.3193359375,0.2799644761030204,0.28922672479936895,0.2303030303030303,0.2823793490460157
325,1,2.3193359375,0.28459560045119464,0.2938578491475432,0.2303030303030303,0.2545454545454545
326,1,2.3193359375,0.27748355044734135,0.28922672479936895,0.2303030303030303,0.2545454545454545
327,1,2.3193359375,0.2840817661155349,0.29334401481188344,0.21818181818181817,0.2823793490460157
328,1,2.3193359375,0.2840817661155349,0.29334401481188344,0.2545454545454545,0.2823793490460157
329,1,2.3193359375,0.28160084045985584,0.3006724944961225,0.2,0.21212121212121213
330,1,2.3193359375,0.2799644761030204,0.2799644761030204,0.2962962962962963,0.2962962962962963
331,1,2.3193359375,0.27624308761950184,0.2953147416557685,0.20606060606060606,0.21818181818181817
332,1,2.3193359375,0.2923163461405639,0.29334401481188344,0.20830527497194162,0.2545454545454545
333,1,2.3193359375,0.2923163461405639,0.29334401481188344,0.18518518518518517,0.19506172839506172
334,1,2.3193359375,0.2923163461405639,0.29334401481188344,0.18518518518518517,0.19506172839506172
335,1,2.3193359375,0.27748355044734135,0.28922672479936895,0.2303030303030303,0.2545454545454545
336,1,2.3193359375,0.2799644761030204,0.2881990561280494,0.20606060606060606,0.27025813692480355
337,1,2.3193359375,0.28459560045119464,0.2938578491475432,0.2545454545454545,0.2545454545454545
338,1,2.3193359375,0.2840817661155349,0.2923163461405639,0.19012345679012346,0.21212121212121213
339,1,2.3193359375,0.2840817661155349,0.29334401481188344,0.20606060606060606,0.2424242424242424
340,1,2.3193359375,0.2799644761030204,0.2881990561280494,0.20606060606060606,0.27025813692480355
341,1,2.3193359375,0.27624308761950184,0.2953147416557685,0.20606060606060606,0.21818181818181817
342,1,2.3193359375,0.2923163461405639,0.29334401481188344,0.19012345679012346,0.21212121212121213
343,1,2.3193359375,0.29283018047622367,0.2938578491475432,0.20606060606060606,0.2424242424242424
344,1,2.3193359375,0.2923163461405639,0.2923163461405639,0.18518518518518517,0.23142536475869807
345,1,2.3193359375,0.2840817661155349,0.29334401481188344,0.2303030303030303,0.2545454545454545
346,1,2.3193359375,0.27624308761950184,0.2869585933002099,0.1961840628507295,0.21818181818181817
347,1,2.3193359375,0.2840817661155349,0.29334401481188344,0.21818181818181817,0.2823793490460157
348,1,2.3193359375,0.29283018047622367,0.2938578491475432,0.21818181818181817,0.2545454545454545
349,1,2.3193359375,0.27624308761950184,0.2869585933002099,0.20606060606060606,0.21818181818181817
350,1,2.3193359375,0.28160084045985584,0.2923163461405639,0.19012345679012346,0.21212121212121213
351,1,2.3193359375,0.2938578491475432,0.30118632883178226,0.2,0.23636363636363633
352,1,2.3193359375,0.29283018047622367,0.2938578491475432,0.21818181818181817,0.2545454545454545
353,1,2.3193359375,0.2799644761030204,0.28922672479936895,0.2545454545454545,0.2823793490460157
354,1,2.3193359375,0.3048505686739018,0.3048505686739018,0.2,0.2
355,1,2.3193359375,0.2840817661155349,0.3006724944961225,0.2,0.2641975308641975
356,1,2.3193359375,0.2799644761030204,0.2881990561280494,0.20606060606060606,0.27025813692480355
357,1,2.3193359375,0.2840817661155349,0.29334401481188344,0.21818181818181817,0.2823793490460157
358,1,2.3193359375,0.2938578491475432,0.30118632883178226,0.20606060606060606,0.2424242424242424
359,1,2.3193359375,0.28459560045119464,0.2938578491475432,0.2303030303030303,0.2545454545454545
360,1,2.3193359375,0.28459560045119464,0.2938578491475432,0.2545454545454545,0.2823793490460157
361,1,2.3193359375,0.2799644761030204,0.2799644761030204,0.2684624017957351,0.2962962962962963
362,1,2.3193359375,0.2923163461405639,0.29334401481188344,0.19012345679012346,0.21212121212121213
363,1,2.3193359375,0.2882598402933142,0.3048505686739018,0.2,0.2641975308641975
364,1,2.3193359375,0.2923163461405639,0.3006724944961225,0.19012345679012346,0.2
365,1,2.3193359375,0.27624308761950184,0.27872401327518087,0.21818181818181817,0.21818181818181817
366,1,2.3193359375,0.28459560045119464,0.2938578491475432,0.2303030303030303,0.2545454545454545
367,1,2.3193359375,0.28459560045119464,0.30118632883178226,0.20606060606060606,0.2424242424242424
368,1,2.3193359375,0.27748355044734135,0.2881990561280494,0.21818181818181817,0.2424242424242424
369,1,2.3193359375,0.29283018047622367,0.2938578491475432,0.2545454545454545,0.2545454545454545
370,1,2.3193359375,0.2799644761030204,0.28922672479936895,0.2684624017957351,0.2962962962962963
371,1,2.3193359375,0.29283018047622367,0.2938578491475432,0.20606060606060606,0.2424242424242424
372,1,2.3193359375,0.28160084045985584,0.3006724944961225,0.2,0.21212121212121213
373,1,2.3193359375,0.2840817661155349,0.2923163461405639,0.20830527497194162,0.2823793490460157
374,1,2.3193359375,0.2840817661155349,0.29334401481188344,0.20606060606060606,0.2424242424242424
375,1,2.3193359375,0.2799644761030204,0.2881990561280494,0.20606060606060606,0.27025813692480355
376,1,2.3193359375,0.2840817661155349,0.3006724944961225,0.2,0.21212121212121213
377,1,2.3193359375,0.2840817661155349,0.29334401481188344,0.2545454545454545,0.2823793490460157
378,1,2.3193359375,0.2799644761030204,0.2881990561280494,0.20606060606060606,0.27025813692480355
379,1,2.3193359375,0.28160084045985584,0.29334401481188344,0.20606060606060606,0.21818181818181817
380,1,2.3193359375,0.2938578491475432,0.30118632883178226,0.2,0.23636363636363633
381,1,2.3193359375,0.2799644761030204,0.296555204483608,0.20606060606060606,0.27025813692480355
382,1,2.3193359375,0.2799644761030204,0.2881990561280494,0.20606060606060606,0.27025813692480355
383,1,2.3193359375,0.2938578491475432,0.2938578491475432,0.2545454545454545,0.2545454545454545
384,1,2.3193359375,0.2938578491475432,0.30118632883178226,0.20606060606060606,0.2424242424242424
385,1,2.3193359375,0.2799644761030204,0.2799644761030204,0.24421997755331087,0.2962962962962963
386,1,2.3193359375,0.27748355044734135,0.2799644761030204,0.2303030303030303,0.2823793490460157
387,1,2.3193359375,0.28459560045119464,0.30118632883178226,0.20606060606060606,0.2424242424242424
388,1,2.3193359375,0.2799644761030204,0.296555204483608,0.20606060606060606,0.27025813692480355
389,1,2.3193359375,0.2799644761030204,0.2799644761030204,0.24421997755331087,0.2962962962962963
390,1,2.3193359375,0.27748355044734135,0.2881990561280494,0.21818181818181817,0.2424242424242424
391,1,2.3193359375,0.29283018047622367,0.2938578491475432,0.2545454545454545,0.2545454545454545
392,1,2.3193359375,0.27624308761950184,0.27624308761950184,0.21818181818181817,0.21818181818181817
393,1,2.3193359375,0.2840817661155349,0.29334401481188344,0.20606060606060606,0.2424242424242424
394,1,2.3193359375,0.28160084045985584,0.29334401481188344,0.20606060606060606,0.21818181818181817
395,1,2.3193359375,0.2799644761030204,0.2881990561280494,0.20606060606060606,0.27025813692480355
396,1,2.3193359375,0.2923163461405639,0.2923163461405639,0.18518518518518517,0.18518518518518517
397,1,2.3193359375,0.28160084045985584,0.3006724944961225,0.2,0.21212121212121213
398,1,2.3193359375,0.29283018047622367,0.2938578491475432,0.19012345679012346,0.23636363636363633
399,1,2.3193359375,0.28459560045119464,0.30118632883178226,0.20606060606060606,0.2424242424242424
400,1,2.3193359375,0.2840817661155349,0.29334401481188344,0.20606060606060606,0.2424242424242424
401,1,2.3193359375,0.2840817661155349,0.2923163461405639,0.20830527497194162,0.2823793490460157
402,1,2.3193359375,0.2840817661155349,0.29334401481188344,0.20606060606060606,0.2424242424242424
403,1,2.3193359375,0.29283018047622367,0.2938578491475432,0.19012345679012346,0.23636363636363633
404,1,2.3193359375,0.2923163461405639,0.29334401481188344,0.19012345679012346,0.23636363636363633
405,1,2.3193359375,0.29283018047622367,0.2938578491475432,0.20606060606060606,0.2424242424242424
406,1,2.3193359375,0.2799644761030204,0.2881990561280494,0.2303030303030303,0.2823793490460157
407,1,2.3193359375,0.27748355044734135,0.28922672479936895,0.2303030303030303,0.2545454545454545
408,1,2.3193359375,0.2923163461405639,0.3006724944961225,0.19012345679012346,0.2
409,1,2.3193359375,0.2923163461405639,0.29334401481188344,0.1961840628507295,0.2424242424242424
410,1,2.3193359375,0.2840817661155349,0.3006724944961225,0.2,0.21212121212121213
411,1,2.3193359375,0.29283018047622367,0.30118632883178226,0.19012345679012346,0.2
412,1,2.3193359375,0.2840817661155349,0.29334401481188344,0.2303030303030303,0.2545454545454545
413,1,2.3193359375,0.29283018047622367,0.2938578491475432,0.20606060606060606,0.2424242424242424
414,1,2.3193359375,0.2923163461405639,0.29334401481188344,0.19012345679012346,0.23636363636363633
415,1,2.3193359375,0.2938578491475432,0.2938578491475432,0.2545454545454545,0.2545454545454545
416,1,2.3193359375,0.2799644761030204,0.2881990561280494,0.20606060606060606,0.27025813692480355
417,1,2.3193359375,0.2923163461405639,0.2923163461405639,0.18518518518518517,0.19506172839506172
418,1,2.3193359375,0.27748355044734135,0.2799644761030204,0.21818181818181817,0.27025813692480355
419,1,2.3193359375,0.28160084045985584,0.2923163461405639,0.19012345679012346,0.21212121212121213
420,1,2.3193359375,0.27748355044734135,0.2799644761030204,0.21818181818181817,0.27025813692480355
421,1,2.3193359375,0.2964944203183432,0.3048505686739018,0.2,0.2
422,1,2.3193359375,0.28160084045985584,0.2923163461405639,0.19012345679012346,0.21212121212121213
423,1,2.3193359375,0.29283018047622367,0.2938578491475432,0.20606060606060606,0.2424242424242424
424,1,2.3193359375,0.2923163461405639,0.2923163461405639,0.18518518518518517,0.20718294051627384
425,1,2.3193359375,0.2964944203183432,0.3048505686739018,0.2,0.2
426,1,2.3193359375,0.29283018047622367,0.2938578491475432,0.20606060606060606,0.2424242424242424
427,1,2.3193359375,0.29283018047622367,0.2938578491475432,0.2545454545454545,0.2545454545454545
428,1,2.3193359375,0.28160084045985584,0.2923163461405639,0.19012345679012346,0.21212121212121213
429,1,2.3193359375,0.27624308761950184,0.27872401327518087,0.21818181818181817,0.2424242424242424
430,1,2.3193359375,0.29283018047622367,0.30118632883178226,0.2,0.21212121212121213
431,1,2.3193359375,0.29283018047622367,0.2938578491475432,0.20606060606060606,0.2424242424242424
432,1,2.3193359375,0.27624308761950184,0.28798626197152943,0.21818181818181817,0.21818181818181817
433,1,2.3193359375,0.27624308761950184,0.27624308761950184,0.21818181818181817,0.21818181818181817
434,1,2.3193359375,0.2840817661155349,0.2923163461405639,0.19012345679012346,0.21212121212121213
435,1,2.3193359375,0.2923163461405639,0.29334401481188344,0.20830527497194162,0.2545454545454545
436,1,2.3193359375,0.2923163461405639,0.2923163461405639,0.18518518518518517,0.18518518518518517
437,1,2.3193359375,0.29752208898966276,0.3048505686739018,0.2,0.23636363636363633
438,1,2.3193359375,0.29752208898966276,0.3048505686739018,0.2,0.2
439,1,2.3193359375,0.27748355044734135,0.28922672479936895,0.21818181818181817,0.2424242424242424
440,1,2.3193359375,0.28459560045119464,0.30118632883178226,0.21818181818181817,0.2823793490460157
441,1,2.3193359375,0.2799644761030204,0.2881990561280494,0.20606060606060606,0.27025813692480355
442,1,2.3193359375,0.2840817661155349,0.2923163461405639,0.18518518518518517,0.25925925925925924
443,1,2.3193359375,0.28459560045119464,0.30118632883178226,0.20606060606060606,0.2424242424242424
444,1,2.3193359375,0.2799644761030204,0.28922672479936895,0.2545454545454545,0.2823793490460157
445,1,2.3193359375,0.27624308761950184,0.2869585933002099,0.20606060606060606,0.21818181818181817
446,1,2.3193359375,0.2799644761030204,0.2881990561280494,0.2303030303030303,0.2823793490460157
447,1,2.3193359375,0.29283018047622367,0.30118632883178226,0.2,0.21212121212121213
448,1,2.3193359375,0.2923163461405639,0.29334401481188344,0.19012345679012346,0.23636363636363633
449,1,2.3193359375,0.2799644761030204,0.28922672479936895,0.2545454545454545,0.2823793490460157
450,1,2.3193359375,0.2938578491475432,0.30118632883178226,0.21818181818181817,0.2545454545454545
451,1,2.3193359375,0.2840817661155349,0.2923163461405639,0.18518518518518517,0.20718294051627384
452,1,2.3193359375,0.2799644761030204,0.2799644761030204,0.2684624017957351,0.2962962962962963
453,1,2.3193359375,0.2799644761030204,0.2881990561280494,0.1961840628507295,0.27025813692480355
454,1,2.3193359375,0.29752208898966276,0.3048505686739018,0.2,0.23636363636363633
455,1,2.3193359375,0.29283018047622367,0.30118632883178226,0.2,0.23636363636363633
456,1,2.3193359375,0.2923163461405639,0.3006724944961225,0.18518518518518517,0.19506172839506172
457,1,2.3193359375,0.27624308761950184,0.27624308761950184,0.21818181818181817,0.21818181818181817
458,1,2.3193359375,0.2964944203183432,0.3048505686739018,0.19012345679012346,0.2
459,1,2.3193359375,0.27748355044734135,0.28922672479936895,0.21818181818181817,0.2424242424242424
460,1,2.3193359375,0.27748355044734135,0.28922672479936895,0.21818181818181817,0.2424242424242424
461,1,2.3193359375,0.28459560045119464,0.30118632883178226,0.21818181818181817,0.2823793490460157
462,1,2.3193359375,0.28459560045119464,0.30118632883178226,0.21818181818181817,0.2823793490460157
463,1,2.3193359375,0.2799644761030204,0.2881990561280494,0.2303030303030303,0.2823793490460157
464,1,2.3193359375,0.2840817661155349,0.2923163461405639,0.19012345679012346,0.2641975308641975
465,1,2.3193359375,0.2799644761030204,0.2799644761030204,0.24421997755331087,0.2962962962962963
466,1,2.3193359375,0.27748355044734135,0.28922672479936895,0.21818181818181817,0.2424242424242424
467,1,2.3193359375,0.2799644761030204,0.28922672479936895,0.2545454545454545,0.2823793490460157
468,1,2.3193359375,0.2938578491475432,0.2938578491475432,0.21818181818181817,0.2545454545454545
469,1,2.3193359375,0.29752208898966276,0.3048505686739018,0.2,0.2
470,1,2.3193359375,0.29283018047622367,0.2938578491475432,0.19012345679012346,0.23636363636363633
471,1,2.3193359375,0.29752208898966276,0.3048505686739018,0.2,0.2
472,1,2.3193359375,0.2840817661155349,0.2923163461405639,0.18518518518518517,0.20718294051627384
473,1,2.3193359375,0.2799644761030204,0.2799644761030204,0.2962962962962963,0.2962962962962963
474,1,2.3193359375,0.2799644761030204,0.2881990561280494,0.20606060606060606,0.27025813692480355
475,1,2.3193359375,0.27624308761950184,0.27872401327518087,0.21818181818181817,0.21818181818181817
476,1,2.3193359375,0.2799644761030204,0.28922672479936895,0.2303030303030303,0.2823793490460157
477,1,2.3193359375,0.27624308761950184,0.27624308761950184,0.21818181818181817,0.21818181818181817
478,1,2.3193359375,0.29283018047622367,0.2938578491475432,0.21818181818181817,0.2545454545454545
479,1,2.3193359375,0.2923163461405639,0.3006724944961225,0.19012345679012346,0.2
480,1,2.3193359375,0.29283018047622367,0.2938578491475432,0.21818181818181817,0.2545454545454545
481,1,2.3193359375,0.2840817661155349,0.29334401481188344,0.20606060606060606,0.2424242424242424
482,1,2.3193359375,0.2840817661155349,0.29334401481188344,0.20606060606060606,0.2424242424242424
483,1,2.3193359375,0.2938578491475432,0.30118632883178226,0.2,0.23636363636363633
484,1,2.3193359375,0.2840817661155349,0.3006724944961225,0.2,0.21212121212121213
485,1,2.3193359375,0.29283018047622367,0.30118632883178226,0.2,0.23636363636363633
486,1,2.3193359375,0.28459560045119464,0.2938578491475432,0.2545454545454545,0.2823793490460157
487,1,2.3193359375,0.2840817661155349,0.2923163461405639,0.1961840628507295,0.2424242424242424
488,1,2.3193359375,0.28459560045119464,0.30118632883178226,0.21818181818181817,0.2823793490460157
489,1,2.3193359375,0.2840817661155349,0.2923163461405639,0.18518518518518517,0.20718294051627384
490,1,2.3193359375,0.27624308761950184,0.27872401327518087,0.21818181818181817,0.2424242424242424
491,1,2.3193359375,0.27748355044734135,0.28922672479936895,0.2303030303030303,0.2545454545454545
492,1,2.3193359375,0.2938578491475432,0.30118632883178226,0.21818181818181817,0.2545454545454545
493,1,2.3193359375,0.2840817661155349,0.3006724944961225,0.2,0.2641975308641975
494,1,2.3193359375,0.2799644761030204,0.28922672479936895,0.2303030303030303,0.2823793490460157
495,1,2.3193359375,0.2799644761030204,0.28922672479936895,0.2684624017957351,0.2962962962962963
496,1,2.3193359375,0.2840817661155349,0.3006724944961225,0.2,0.21212121212121213
497,1,2.3193359375,0.29752208898966276,0.3048505686739018,0.2,0.23636363636363633
498,1,2.3193359375,0.29283018047622367,0.30118632883178226,0.2,0.21212121212121213
499,1,2.3193359375,0.27624308761950184,0.27872401327518087,0.21818181818181817,0.21818181818181817
